HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,0,Tx,Horizontal,2019/03/13,16:44:58
BS1,BS2,RT1
-10,-10,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
2.8010,2.3095,5.8183,0.6437,3.8653,3.4733,3.2132,1.5288,3.6697,1.3968,3.4660,4.7084,2.2577,2.2737,1.6186,0.1757,5.7644,2.1059,2.5940,0.8820,0.9684,1.1690,4.5157,5.2557,2.5654,2.9544,1.4950,2.2084,5.7939,2.5308,0.7750,1.5193,5.2077,4.8064,4.7818,4.2549,1.3184,4.1070,4.3914,1.7931,2.9452,5.2345,2.1536,4.9335,0.5984,1.8171,1.3235,3.2385,1.9866,1.7833,2.1510,2.9001,5.6687,5.6525,5.8479,3.7128,4.9432,0.9743,0.7073,2.4969,3.9856,5.1438,4.6600,1.6686
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.56000000000E+10,-1.41025371507E+01,+7.00016005924E+01,-2.67846860759E+01,-1.45754262730E+02,-2.60092096639E+01,-1.18622350558E+02,-1.03748497531E+01,-9.07895985621E+01
7.56500000000E+10,-1.40532326837E+01,+6.62117872425E+01,-2.67287375546E+01,-1.58630151548E+02,-2.66606374137E+01,-1.33752313820E+02,-1.05061241411E+01,-1.15152549798E+02
7.57000000000E+10,-1.40661824201E+01,+6.23934865809E+01,-2.67009786187E+01,-1.72347452560E+02,-2.68675881698E+01,-1.46655073855E+02,-1.05834850597E+01,-1.39189033455E+02
7.57500000000E+10,-1.40278501833E+01,+5.83657520584E+01,-2.68349068339E+01,+1.73087847208E+02,-2.68820813457E+01,-1.60794088873E+02,-1.06412381937E+01,-1.63139139309E+02
7.58000000000E+10,-1.40645468653E+01,+5.42771133733E+01,-2.70339742760E+01,+1.59049476610E+02,-2.72656082624E+01,-1.75808435287E+02,-1.06503319084E+01,+1.73269759220E+02
7.58500000000E+10,-1.40182624490E+01,+5.01179770948E+01,-2.72885355983E+01,+1.45276667952E+02,-2.76214408943E+01,+1.70192816604E+02,-1.07022560406E+01,+1.50333721118E+02
7.59000000000E+10,-1.40098616243E+01,+4.60237434323E+01,-2.76624614565E+01,+1.32242925357E+02,-2.86577764473E+01,+1.59598789502E+02,-1.06759384990E+01,+1.28389977716E+02
7.59500000000E+10,-1.39472388232E+01,+4.18478615352E+01,-2.81362513432E+01,+1.20413876006E+02,-2.88277695746E+01,+1.48034031131E+02,-1.06462635058E+01,+1.07391260602E+02
7.60000000000E+10,-1.39172356558E+01,+3.76483743859E+01,-2.86463335997E+01,+1.09414942063E+02,-2.93738298457E+01,+1.37106326260E+02,-1.05933278532E+01,+8.68887036395E+01
7.60500000000E+10,-1.39654845875E+01,+3.34495379734E+01,-2.93327082219E+01,+9.94964580431E+01,-2.97240101753E+01,+1.27771753603E+02,-1.05630303847E+01,+6.67830173504E+01
7.61000000000E+10,-1.40574318828E+01,+2.96093014226E+01,-2.99273894660E+01,+9.12352467983E+01,-3.02925357860E+01,+1.16723985080E+02,-1.05761245303E+01,+4.68378336824E+01
7.61500000000E+10,-1.41773372640E+01,+2.58290566637E+01,-3.01966846922E+01,+8.31174186042E+01,-3.09596045708E+01,+1.11417628084E+02,-1.05825989054E+01,+2.72046696184E+01
7.62000000000E+10,-1.43632540186E+01,+2.21374698880E+01,-3.04245590307E+01,+7.57926179549E+01,-3.04203197108E+01,+1.03930928301E+02,-1.06206166494E+01,+7.76585545184E+00
7.62500000000E+10,-1.45380474965E+01,+1.91767618327E+01,-3.03852723981E+01,+6.79726279015E+01,-3.05949520845E+01,+9.41283114651E+01,-1.06850257708E+01,-1.15256894990E+01
7.63000000000E+10,-1.47043183458E+01,+1.61621672473E+01,-3.02425709821E+01,+5.94628160084E+01,-3.06881367744E+01,+8.63095428723E+01,-1.07863718074E+01,-3.06911726592E+01
7.63500000000E+10,-1.48470901745E+01,+1.34656033604E+01,-3.01483438584E+01,+5.06726350161E+01,-3.00716161657E+01,+7.77288169267E+01,-1.08902166069E+01,-4.97976560246E+01
7.64000000000E+10,-1.49548110540E+01,+1.11470802018E+01,-2.98331568256E+01,+4.04321566175E+01,-3.01716537661E+01,+6.93695666545E+01,-1.09666585338E+01,-6.84719982664E+01
7.64500000000E+10,-1.49492854006E+01,+8.71353482179E+00,-2.97305648194E+01,+3.03326722103E+01,-2.98782717988E+01,+5.88513726609E+01,-1.10620615670E+01,-8.67669098906E+01
7.65000000000E+10,-1.49311340052E+01,+6.14302824323E+00,-2.93663353998E+01,+1.97459696295E+01,-2.92740616328E+01,+4.98764539581E+01,-1.11760092337E+01,-1.04594181724E+02
7.65500000000E+10,-1.48088266558E+01,+3.55853141378E+00,-2.90727953403E+01,+8.88731778562E+00,-2.88999056305E+01,+4.05823351084E+01,-1.13232339254E+01,-1.21855761441E+02
7.66000000000E+10,-1.46832607386E+01,+8.87572004437E-01,-2.87180530442E+01,-2.28994313367E+00,-2.86174200270E+01,+2.59900596844E+01,-1.15869133563E+01,-1.38498750964E+02
7.66500000000E+10,-1.45504080075E+01,-1.58675401318E+00,-2.84223002435E+01,-1.32581166176E+01,-2.86596503106E+01,+1.47260571157E+01,-1.19881851028E+01,-1.54040976552E+02
7.67000000000E+10,-1.44468597642E+01,-4.21006567014E+00,-2.82012908144E+01,-2.56514388611E+01,-2.84285879425E+01,+7.04444685752E+00,-1.24165817713E+01,-1.68716505963E+02
7.67500000000E+10,-1.44121638269E+01,-6.61676368907E+00,-2.82004339703E+01,-3.78660264010E+01,-2.81985246042E+01,-6.90485222028E+00,-1.28194647117E+01,+1.77658739888E+02
7.68000000000E+10,-1.43922352974E+01,-9.25968734974E+00,-2.81801945417E+01,-5.06338237002E+01,-2.80313938511E+01,-2.09523626251E+01,-1.31958514140E+01,+1.64892818912E+02
7.68500000000E+10,-1.43876326288E+01,-1.19699613369E+01,-2.82544810045E+01,-6.41384740642E+01,-2.81934321250E+01,-3.47701104647E+01,-1.35055431468E+01,+1.53146793164E+02
7.69000000000E+10,-1.43984968116E+01,-1.48301472551E+01,-2.83462574476E+01,-7.72787227986E+01,-2.82090467816E+01,-4.69874246808E+01,-1.37522673116E+01,+1.41593328344E+02
7.69500000000E+10,-1.43604979447E+01,-1.78105889739E+01,-2.83407695896E+01,-9.06745780492E+01,-2.78868972765E+01,-6.07127888054E+01,-1.39907210578E+01,+1.30241628046E+02
7.70000000000E+10,-1.43026419708E+01,-2.08283605950E+01,-2.85242033047E+01,-1.04251873675E+02,-2.84397483588E+01,-7.66367867457E+01,-1.41439145412E+01,+1.19159335101E+02
7.70500000000E+10,-1.42341647240E+01,-2.36111495717E+01,-2.86529325608E+01,-1.17389026375E+02,-2.81381259349E+01,-8.67099797424E+01,-1.43286439771E+01,+1.08107497822E+02
7.71000000000E+10,-1.40302737822E+01,-2.67773151073E+01,-2.89443580947E+01,-1.31080625199E+02,-2.81282245405E+01,-1.07349783959E+02,-1.43823352136E+01,+9.67739298143E+01
7.71500000000E+10,-1.38014752148E+01,-2.96880165695E+01,-2.92701029109E+01,-1.44497571714E+02,-2.96323381817E+01,-1.22253004636E+02,-1.43796236052E+01,+8.51718047236E+01
7.72000000000E+10,-1.36572104464E+01,-3.23393814117E+01,-2.96756012909E+01,-1.57072056291E+02,-3.02660540250E+01,-1.27361256582E+02,-1.44065123544E+01,+7.42317213938E+01
7.72500000000E+10,-1.35304983986E+01,-3.53780114167E+01,-3.01710888862E+01,-1.70108952060E+02,-3.00614021332E+01,-1.35761920317E+02,-1.44260296780E+01,+6.26866629153E+01
7.73000000000E+10,-1.34748482129E+01,-3.84057807935E+01,-3.08292311813E+01,+1.76845501574E+02,-3.00644443744E+01,-1.49662356816E+02,-1.45431818155E+01,+4.99385407775E+01
7.73500000000E+10,-1.34791611119E+01,-4.12666770717E+01,-3.14852338765E+01,+1.65174230041E+02,-3.05007562071E+01,-1.64866030633E+02,-1.47354154366E+01,+3.62344080035E+01
7.74000000000E+10,-1.34786099310E+01,-4.41616937466E+01,-3.23447309797E+01,+1.53844075860E+02,-3.17737759994E+01,-1.71589288804E+02,-1.50288572514E+01,+2.11298746896E+01
7.74500000000E+10,-1.35006188597E+01,-4.75251640138E+01,-3.31607280722E+01,+1.42302786975E+02,-3.25991767006E+01,+1.77214076253E+02,-1.55002139336E+01,+5.32750887393E+00
7.75000000000E+10,-1.35677053639E+01,-5.08405898015E+01,-3.42005056515E+01,+1.31726019595E+02,-3.35450015142E+01,+1.61892133102E+02,-1.59792427752E+01,-1.14127919142E+01
7.75500000000E+10,-1.36160508041E+01,-5.40374549654E+01,-3.54399585156E+01,+1.21864873993E+02,-3.55312829601E+01,+1.59634201439E+02,-1.65678956129E+01,-2.95757417369E+01
7.76000000000E+10,-1.36343101374E+01,-5.71042421300E+01,-3.66174520170E+01,+1.13286564605E+02,-3.56778462895E+01,+1.40484047714E+02,-1.73293560437E+01,-4.79320457483E+01
7.76500000000E+10,-1.36325690197E+01,-6.02841060630E+01,-3.78142163892E+01,+1.06042515850E+02,-3.83589838675E+01,+1.46280862870E+02,-1.80827595024E+01,-6.68746892370E+01
7.77000000000E+10,-1.35842931273E+01,-6.33537524852E+01,-3.90030699029E+01,+1.03903295372E+02,-3.82102880803E+01,+1.39040666203E+02,-1.89875372386E+01,-8.68920312875E+01
7.77500000000E+10,-1.35361299195E+01,-6.63086264436E+01,-3.97414807655E+01,+1.02957544397E+02,-4.17315330971E+01,+1.30688078438E+02,-1.99449592546E+01,-1.07025063483E+02
7.78000000000E+10,-1.34672975065E+01,-6.89878189168E+01,-3.99344434865E+01,+1.04628200953E+02,-3.95838057524E+01,+1.31202067886E+02,-2.08639987815E+01,-1.28429454785E+02
7.78500000000E+10,-1.33950157870E+01,-7.17107791880E+01,-3.95463043261E+01,+1.05373662311E+02,-4.04840342519E+01,+1.36053982962E+02,-2.17331865733E+01,-1.50997796833E+02
7.79000000000E+10,-1.33555744147E+01,-7.41642775848E+01,-3.86074289238E+01,+1.03140758325E+02,-4.10266835594E+01,+1.35263226911E+02,-2.22813383364E+01,-1.74817697468E+02
7.79500000000E+10,-1.33225219797E+01,-7.66820422493E+01,-3.76687603995E+01,+9.72568937394E+01,-3.70833206262E+01,+1.31296811638E+02,-2.25958364737E+01,+1.58529257746E+02
7.80000000000E+10,-1.33515588327E+01,-7.90913963140E+01,-3.66976919630E+01,+8.91805765588E+01,-3.68535300215E+01,+1.06611552575E+02,-2.27809328377E+01,+1.29640547000E+02
7.80500000000E+10,-1.33738881480E+01,-8.13551844302E+01,-3.60487949085E+01,+7.88600892174E+01,-3.76376279882E+01,+9.33447045129E+01,-2.24575634481E+01,+9.94748559616E+01
7.81000000000E+10,-1.33954616571E+01,-8.35837975897E+01,-3.58724388435E+01,+6.86086747384E+01,-3.65208931074E+01,+8.61360267507E+01,-2.17582942407E+01,+6.89699186495E+01
7.81500000000E+10,-1.33827866452E+01,-8.58529409794E+01,-3.56154372366E+01,+5.97434461334E+01,-3.33812835240E+01,+8.49699965451E+01,-2.06850092579E+01,+4.06123423069E+01
7.82000000000E+10,-1.33196551763E+01,-8.82747084380E+01,-3.54591345887E+01,+4.81627751136E+01,-3.37209261703E+01,+5.29860344755E+01,-1.93018025711E+01,+1.18455458686E+01
7.82500000000E+10,-1.31869348052E+01,-9.09775378268E+01,-3.57632738821E+01,+4.02795198180E+01,-3.44379179495E+01,+4.33768439517E+01,-1.78918757069E+01,-1.55713885586E+01
7.83000000000E+10,-1.30411836517E+01,-9.41282019310E+01,-3.55340206839E+01,+3.18428016747E+01,-3.33033526678E+01,+4.38871925494E+01,-1.63467792648E+01,-4.16527403573E+01
7.83500000000E+10,-1.28465191575E+01,-9.75807170537E+01,-3.53344710001E+01,+2.19205286218E+01,-3.18627645427E+01,+3.77674093715E+01,-1.47680065085E+01,-6.66464939803E+01
7.84000000000E+10,-1.26652129550E+01,-1.01569044647E+02,-3.50995280348E+01,+1.47250931838E+01,-3.25153608359E+01,+4.03467385478E+01,-1.34298338966E+01,-9.10138413870E+01
7.84500000000E+10,-1.25209201873E+01,-1.05817659777E+02,-3.45480010584E+01,+4.61309728225E+00,-3.05336421378E+01,+1.42504971949E+01,-1.23738352932E+01,-1.13153910565E+02
7.85000000000E+10,-1.24429355261E+01,-1.09766958360E+02,-3.43354092100E+01,-4.20385070053E+00,-3.27428757930E+01,+1.14804867786E+01,-1.14315988164E+01,-1.35244489719E+02
7.85500000000E+10,-1.24059095904E+01,-1.13759671660E+02,-3.39611196274E+01,-1.29438330863E+01,-2.10630558353E+01,+2.07614186003E+01,-1.08012114090E+01,-1.55596879022E+02
7.86000000000E+10,-1.24618049871E+01,-1.17790904760E+02,-3.38284740125E+01,-2.08741101681E+01,-3.14901288129E+01,-1.69065969555E+01,-1.01060158101E+01,-1.75029620390E+02
7.86500000000E+10,-1.25957543861E+01,-1.21504350703E+02,-3.37982826220E+01,-2.77389698342E+01,-3.09119757523E+01,+1.54543174704E+00,-9.81191537485E+00,+1.65928409620E+02
7.87000000000E+10,-1.27836232990E+01,-1.24839646457E+02,-3.33607560055E+01,-3.54650457194E+01,-2.89559447864E+01,-4.02535933054E+01,-9.46885174637E+00,+1.47076235156E+02
7.87500000000E+10,-1.29682459886E+01,-1.27906151653E+02,-3.29543642640E+01,-4.32188063477E+01,-3.09061443940E+01,-4.64750375962E+01,-9.28119620471E+00,+1.28301277347E+02
7.88000000000E+10,-1.31753541522E+01,-1.30888530740E+02,-3.22803731709E+01,-5.12119505087E+01,-3.26070114310E+01,-4.49821795426E+01,-9.20523726331E+00,+1.09897159266E+02
7.88500000000E+10,-1.33475679910E+01,-1.33649409624E+02,-3.14660278826E+01,-6.22012793202E+01,-3.01498909044E+01,-3.90454495683E+01,-9.22713676498E+00,+9.09192506698E+01
7.89000000000E+10,-1.34798383035E+01,-1.36545784598E+02,-3.08211706572E+01,-7.29346090542E+01,-3.01179837025E+01,-4.77629935121E+01,-9.43433324826E+00,+7.13156603538E+01
7.89500000000E+10,-1.35591828500E+01,-1.39667876458E+02,-3.01044924824E+01,-8.47217236877E+01,-2.92354239502E+01,-5.76574062340E+01,-9.74972505501E+00,+5.14719237448E+01
7.90000000000E+10,-1.36443062648E+01,-1.42726416995E+02,-2.96190161472E+01,-9.88321067865E+01,-2.97168076418E+01,-7.03978234377E+01,-1.02318884996E+01,+3.11621404586E+01
7.90500000000E+10,-1.36944093012E+01,-1.45440061832E+02,-2.91401801359E+01,-1.12802794314E+02,-2.85902484469E+01,-8.17938379432E+01,-1.09146895400E+01,+1.04100832564E+01
7.91000000000E+10,-1.37118296848E+01,-1.48132879390E+02,-2.88601960436E+01,-1.27713546245E+02,-2.89292355166E+01,-9.95376493316E+01,-1.17786299532E+01,-1.06838166851E+01
7.91500000000E+10,-1.36834033847E+01,-1.50826402659E+02,-2.86249667985E+01,-1.41719878524E+02,-2.85806793825E+01,-1.12455881044E+02,-1.28182792013E+01,-3.23646474264E+01
7.92000000000E+10,-1.36615022801E+01,-1.53239227194E+02,-2.86811344764E+01,-1.55798132297E+02,-2.88282014395E+01,-1.28393370031E+02,-1.39586645163E+01,-5.42960171922E+01
7.92500000000E+10,-1.35981296571E+01,-1.55503524827E+02,-2.88482749293E+01,-1.67934580392E+02,-2.98389908782E+01,-1.35893095834E+02,-1.52460594404E+01,-7.67999858522E+01
7.93000000000E+10,-1.35650237059E+01,-1.57835062966E+02,-2.92462289881E+01,-1.79235136258E+02,-2.94922833457E+01,-1.51282653550E+02,-1.64961878526E+01,-9.96895051150E+01
7.93500000000E+10,-1.35657458997E+01,-1.60063320824E+02,-2.95466137781E+01,+1.72003276526E+02,-3.00287161885E+01,-1.59201059337E+02,-1.77926534672E+01,-1.22098640212E+02
7.94000000000E+10,-1.35426936949E+01,-1.62229093150E+02,-2.96884709625E+01,+1.62555127034E+02,-3.03865359364E+01,-1.67242264488E+02,-1.86895618986E+01,-1.44024887607E+02
7.94500000000E+10,-1.34914375032E+01,-1.64954025371E+02,-2.99803740208E+01,+1.52318782287E+02,-3.03319500291E+01,-1.76796893007E+02,-1.90431932052E+01,-1.66311214702E+02
7.95000000000E+10,-1.35216711281E+01,-1.67894124168E+02,-3.01518385350E+01,+1.43397683661E+02,-3.05748982193E+01,+1.72399749844E+02,-1.89566942107E+01,+1.69115432261E+02
7.95500000000E+10,-1.34641767726E+01,-1.70604278452E+02,-2.98631455197E+01,+1.35317097092E+02,-2.99591182579E+01,+1.63766429496E+02,-1.89356279512E+01,+1.47023508943E+02
7.96000000000E+10,-1.33199569830E+01,-1.74439445513E+02,-2.92174758547E+01,+1.23588570858E+02,-3.01948721211E+01,+1.53716348830E+02,-1.85888759846E+01,+1.25797257771E+02
7.96500000000E+10,-1.33229464166E+01,-1.78401523122E+02,-2.92051319336E+01,+1.11738668808E+02,-2.95156071206E+01,+1.41959396541E+02,-1.78759787953E+01,+1.06395560354E+02
7.97000000000E+10,-1.34104774532E+01,+1.79082535109E+02,-2.93048680333E+01,+1.02989566286E+02,-2.92500376466E+01,+1.31242461858E+02,-1.72637993376E+01,+8.49886806725E+01
7.97500000000E+10,-1.31778798831E+01,+1.76709724794E+02,-2.88163509646E+01,+9.32224899451E+01,-2.92251150568E+01,+1.23519068430E+02,-1.69206254901E+01,+6.37685549672E+01
7.98000000000E+10,-1.29192563548E+01,+1.72133145683E+02,-2.82844943836E+01,+8.11108282050E+01,-2.82530178321E+01,+1.11459796420E+02,-1.68202117325E+01,+4.37224545489E+01
7.98500000000E+10,-1.29185324044E+01,+1.67440399006E+02,-2.79740407511E+01,+6.83312692642E+01,-2.80430370398E+01,+9.56631872031E+01,-1.68169215221E+01,+2.37007529842E+01
7.99000000000E+10,-1.30437220128E+01,+1.64436746241E+02,-2.79023929606E+01,+5.67808035301E+01,-2.81241920196E+01,+8.70896143580E+01,-1.68444395115E+01,+5.10501838710E+00
7.99500000000E+10,-1.30367232190E+01,+1.62356439781E+02,-2.77608564290E+01,+4.62040320082E+01,-2.78196536401E+01,+7.29214135113E+01,-1.69935025246E+01,-1.33887652690E+01
8.00000000000E+10,-1.28436997890E+01,+1.58865426939E+02,-2.75460123594E+01,+3.54144426795E+01,-2.78022503180E+01,+6.19911641328E+01,-1.73094766974E+01,-3.16799075549E+01
HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,0,Tx,Horizontal,2019/03/13,16:45:02
BS1,BS2,RT1
-10,-10,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
0.5835,2.1322,3.8855,4.4714,3.5164,0.4532,2.7584,4.3697,3.2440,3.3215,4.8186,4.7288,1.7717,1.6451,2.3621,0.9013,5.8457,2.5117,4.1326,2.6142,3.4669,3.5766,3.7699,0.4094,1.6732,5.1919,1.0293,5.2933,1.4079,3.0585,1.6295,4.5772,2.7768,4.7661,2.7017,5.2301,5.6276,3.1023,0.5365,1.7897,1.5305,1.9495,5.1006,5.0774,1.3416,0.1488,0.6930,4.5824,3.2328,4.9158,0.0208,1.3342,3.3083,3.4831,0.9356,2.7995,1.9431,3.6316,5.6819,1.0920,4.3171,5.4361,4.6151,5.8190
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.50000000000E+10,-1.52511971368E+01,+1.11351568434E+02,-3.03008310554E+01,-2.94344615072E+00,-2.99640706112E+01,+2.20584351657E+01,-1.50169800502E+01,+1.69468558360E+02
7.50500000000E+10,-1.51857603353E+01,+1.08188881615E+02,-2.98387912189E+01,-1.36007403585E+01,-3.03613401693E+01,+1.26385661785E+01,-1.33821040641E+01,+1.49999540948E+02
7.51000000000E+10,-1.51719681683E+01,+1.05068500575E+02,-2.93831625383E+01,-2.48941393940E+01,-2.96189423865E+01,+1.84755897068E+00,-1.22234405503E+01,+1.29050764228E+02
7.51500000000E+10,-1.50936650547E+01,+1.01700533242E+02,-2.88807333966E+01,-3.66793880879E+01,-2.90973135039E+01,-8.88525260534E+00,-1.14522912149E+01,+1.08004516159E+02
7.52000000000E+10,-1.50703856754E+01,+9.83309326262E+01,-2.86112026659E+01,-4.89474101351E+01,-2.85751334400E+01,-2.14136133027E+01,-1.08969170515E+01,+8.71724731990E+01
7.52500000000E+10,-1.49662125997E+01,+9.50491315409E+01,-2.83050231736E+01,-6.07333611269E+01,-2.83233130023E+01,-3.62115144017E+01,-1.05256875664E+01,+6.62047209537E+01
7.53000000000E+10,-1.48431214132E+01,+9.15959394023E+01,-2.80093425225E+01,-7.31562619795E+01,-2.79344869922E+01,-4.74097707444E+01,-1.02976229954E+01,+4.51762880377E+01
7.53500000000E+10,-1.47330019775E+01,+8.81939955599E+01,-2.78416048456E+01,-8.47878428991E+01,-2.76446601294E+01,-5.71486712875E+01,-1.01782487430E+01,+2.34885136158E+01
7.54000000000E+10,-1.46118404615E+01,+8.48877404267E+01,-2.76448256031E+01,-9.70918997636E+01,-2.72399020536E+01,-7.25829549554E+01,-1.01727105571E+01,+2.04703332413E+00
7.54500000000E+10,-1.44406892536E+01,+8.12331065436E+01,-2.73690316423E+01,-1.09492782030E+02,-2.75134236338E+01,-8.04931550599E+01,-1.01743674739E+01,-2.01624745373E+01
7.55000000000E+10,-1.43394394837E+01,+7.74971451956E+01,-2.72043906067E+01,-1.21330945260E+02,-2.70698266681E+01,-9.26184361834E+01,-1.02121421577E+01,-4.31437883162E+01
7.55500000000E+10,-1.41966649334E+01,+7.38361712878E+01,-2.69534916862E+01,-1.33395038809E+02,-2.65950678579E+01,-1.06114431995E+02,-1.02918638102E+01,-6.67206962112E+01
7.56000000000E+10,-1.41021425948E+01,+6.99960471710E+01,-2.68007429861E+01,-1.45874212152E+02,-2.59923860964E+01,-1.18571525087E+02,-1.03749209482E+01,-9.07904759779E+01
7.56500000000E+10,-1.40522842033E+01,+6.62149553368E+01,-2.67512170876E+01,-1.58370710969E+02,-2.66600675165E+01,-1.33525917281E+02,-1.05056200172E+01,-1.15158846946E+02
7.57000000000E+10,-1.40654693123E+01,+6.23987426676E+01,-2.67385802708E+01,-1.72214496079E+02,-2.68433491087E+01,-1.46700764634E+02,-1.05833581931E+01,-1.39196600162E+02
7.57500000000E+10,-1.40268702283E+01,+5.83660939058E+01,-2.67992232158E+01,+1.73492321121E+02,-2.68817238662E+01,-1.60842299159E+02,-1.06420114652E+01,-1.63148530167E+02
7.58000000000E+10,-1.40635090045E+01,+5.42761182492E+01,-2.70557519440E+01,+1.59055852749E+02,-2.72521013418E+01,-1.75810509043E+02,-1.06509555604E+01,+1.73265632917E+02
7.58500000000E+10,-1.40164732583E+01,+5.01192243651E+01,-2.72759184648E+01,+1.45252092836E+02,-2.76009880111E+01,+1.70208301144E+02,-1.07032084598E+01,+1.50324855768E+02
7.59000000000E+10,-1.40087599790E+01,+4.60197282986E+01,-2.76572171706E+01,+1.32429388279E+02,-2.86349225562E+01,+1.59557451104E+02,-1.06760659721E+01,+1.28383185045E+02
7.59500000000E+10,-1.39462412670E+01,+4.18371700250E+01,-2.81262450424E+01,+1.20495496540E+02,-2.88163451133E+01,+1.47698315350E+02,-1.06466934432E+01,+1.07387725578E+02
7.60000000000E+10,-1.39167474083E+01,+3.76491048646E+01,-2.86429726212E+01,+1.09383208183E+02,-2.93797870394E+01,+1.36987685323E+02,-1.05927731237E+01,+8.68923859348E+01
7.60500000000E+10,-1.39642977023E+01,+3.34428501233E+01,-2.93251617782E+01,+9.94273937167E+01,-2.97311627754E+01,+1.27521287226E+02,-1.05623141134E+01,+6.67844412804E+01
7.61000000000E+10,-1.40565170234E+01,+2.96116714359E+01,-2.98864631559E+01,+9.12057475982E+01,-3.02839672351E+01,+1.16893822874E+02,-1.05762361034E+01,+4.68433502825E+01
7.61500000000E+10,-1.41764054532E+01,+2.58259467510E+01,-3.02121311477E+01,+8.34817499539E+01,-3.09198574265E+01,+1.11200719954E+02,-1.05822859624E+01,+2.72072444827E+01
7.62000000000E+10,-1.43622063688E+01,+2.21325398631E+01,-3.04267006378E+01,+7.58494303262E+01,-3.03972819221E+01,+1.04109405311E+02,-1.06198348010E+01,+7.76472041627E+00
7.62500000000E+10,-1.45372095767E+01,+1.91672535238E+01,-3.03709836057E+01,+6.77666584705E+01,-3.05951948676E+01,+9.43147479738E+01,-1.06859120682E+01,-1.15195298907E+01
7.63000000000E+10,-1.47041123887E+01,+1.61586138776E+01,-3.02720522360E+01,+5.93444685058E+01,-3.07020513039E+01,+8.63478166243E+01,-1.07856513929E+01,-3.06899274028E+01
7.63500000000E+10,-1.48461724063E+01,+1.34614581193E+01,-3.01205659395E+01,+5.04715002815E+01,-3.00987872622E+01,+7.76868519167E+01,-1.08896280532E+01,-4.97967400883E+01
7.64000000000E+10,-1.49547178358E+01,+1.11391794766E+01,-2.98682348633E+01,+4.06115503338E+01,-3.01859658591E+01,+6.91582582105E+01,-1.09665531040E+01,-6.84680033731E+01
7.64500000000E+10,-1.49486894451E+01,+8.70567687073E+00,-2.97367441042E+01,+3.04798421663E+01,-2.98710794602E+01,+5.88023654742E+01,-1.10618398174E+01,-8.67628717857E+01
7.65000000000E+10,-1.49304897225E+01,+6.13985244396E+00,-2.93533862902E+01,+1.99735627675E+01,-2.92765358672E+01,+5.00648939974E+01,-1.11757619533E+01,-1.04586602668E+02
7.65500000000E+10,-1.48083577697E+01,+3.55259672430E+00,-2.90471224775E+01,+9.05803629372E+00,-2.88995880545E+01,+4.05047772335E+01,-1.13224581730E+01,-1.21846193503E+02
7.66000000000E+10,-1.46825641363E+01,+8.77791529571E-01,-2.87191781959E+01,-2.35151139800E+00,-2.86020115784E+01,+2.59437887886E+01,-1.15871277317E+01,-1.38483469712E+02
7.66500000000E+10,-1.45493739762E+01,-1.59050675930E+00,-2.84058885728E+01,-1.32265332838E+01,-2.86993201580E+01,+1.48817203572E+01,-1.19872436604E+01,-1.54031614082E+02
7.67000000000E+10,-1.44455986059E+01,-4.21258788988E+00,-2.82311427947E+01,-2.57788452471E+01,-2.84264860716E+01,+6.88155634081E+00,-1.24163729980E+01,-1.68706169399E+02
7.67500000000E+10,-1.44112684040E+01,-6.62504938174E+00,-2.82219638021E+01,-3.77456857684E+01,-2.81784274743E+01,-6.80195282759E+00,-1.28183860082E+01,+1.77672725693E+02
7.68000000000E+10,-1.43932270903E+01,-9.26993594832E+00,-2.81604631898E+01,-5.05692543992E+01,-2.80500355883E+01,-2.08815759107E+01,-1.31956429510E+01,+1.64903150861E+02
7.68500000000E+10,-1.43870459634E+01,-1.19759923111E+01,-2.82316430934E+01,-6.41084688993E+01,-2.81506321855E+01,-3.48424448577E+01,-1.35055896053E+01,+1.53166513036E+02
7.69000000000E+10,-1.43972107386E+01,-1.48407917820E+01,-2.83652529521E+01,-7.74103434558E+01,-2.81940155194E+01,-4.68399538200E+01,-1.37518608360E+01,+1.41609890907E+02
7.69500000000E+10,-1.43589190606E+01,-1.78230163840E+01,-2.83433304821E+01,-9.07478440970E+01,-2.78895731155E+01,-6.05195298197E+01,-1.39906976813E+01,+1.30255382675E+02
7.70000000000E+10,-1.43010882377E+01,-2.08372753714E+01,-2.84761006391E+01,-1.04471707188E+02,-2.85061438512E+01,-7.65104515044E+01,-1.41437703025E+01,+1.19174496825E+02
7.70500000000E+10,-1.42327748296E+01,-2.36119697007E+01,-2.86368288155E+01,-1.17190410050E+02,-2.81944504947E+01,-8.66131433425E+01,-1.43288933837E+01,+1.08123163402E+02
7.71000000000E+10,-1.40281593845E+01,-2.67821679515E+01,-2.88899048247E+01,-1.30962072520E+02,-2.81080741829E+01,-1.06699871769E+02,-1.43819253995E+01,+9.67789146696E+01
7.71500000000E+10,-1.37998773380E+01,-2.96935480025E+01,-2.92785021892E+01,-1.44184776257E+02,-2.96750323362E+01,-1.22478732369E+02,-1.43787197584E+01,+8.51830686417E+01
